"idx","content","star"
"3084","我看到的不止于忍耐，更是深深热爱。","力荐"
"3085","生活总是一部怪诞的黑色喜剧。无论如何，都要活着。","推荐"
"3086","残忍。","推荐"
"3087","补标，序太多了…","还行"
"3088","人是为了活着本身而活着的，而不是为了活着之外的任何事物而活着。","力荐"
"3089","活着是一种不得不忍受的痛苦。","力荐"
"3090","活着的意义到底是什么？","推荐"
"3091","经过了那么多的痛苦，摆在富贵面前的，就只剩下活着...","推荐"
"3092","少年去游荡，中年想掘藏，老年做和尚。福贵这一生，算是千帆过尽，终于平和。","力荐"
"3093","补标。","力荐"
"3094","尽管这本小说声名远播，但我还真是第一次读。那个年代，人活着真不容易呀……","推荐"
"3095","一气呵成，精彩","力荐"
"3096","高中的时候，周六晚自习一晚上一口气读完，心情复杂至极，至今难忘！","力荐"
"3097","开头描写农村的字句非常优美，有画面感。读到中间觉得名字起的太宏大了，看完书才真正懂得书名的含义。月光照在路上，像是洒满了盐。","力荐"
"3098","第一本把我看流泪的书，特别在最后，边抽纸巾边看。","力荐"
"3099","大学时期就读过的书，超震撼。余华的早期作品就是腥风血雨。","力荐"
"3100","比悲惨更悲惨的故事","力荐"
"3101","向死而生","力荐"
"3102","人活着，就是为了一口吃的。而吃饱了，是为了更好的生活，活出自己！","推荐"
"3103","一口气看完，五味杂陈","力荐"
"3104","是写得挺好的，果然名不虚传。","力荐"
"3105","为什么那个时代的故事都这么无奈又荒唐可笑可悲","推荐"
"3106","活着才是最难的事。","力荐"
"3107","因為以前的中國，那個大背景就是悲慘的，貧窮和無知引發諸多悲劇，這樣的一出悲劇沒有過多的修飾，平平淡淡的講出卻更像一把刀子在你心痛剜著。","推荐"
"3108","难过，太苦了。",""
"3109","最有趣的还是我和爸妈一起看这本书改编的电影，他们对于那个年代还是很有感触的，看到最后我爸妈叹了口气说，这都是命啊","力荐"
"3110","中国底层人民的悲哀和生命的坚韧。在回家的路上，本科毕业即将出国的暑假，看到这些。当时的国策对于普通人民来说无法明白，得到命令并只是无脑去做而已。那就是中国，你从来没见过的中国。","推荐"
"3111","老人——福贵的讲述，唠家常般说出五十年来自己及家庭的苦难。接连的贫困、运动、苦难，将福贵的父母、妻子、儿女、女婿，以至外孙均夺去了性命。但读之不苦、不悲、不愤世嫉俗，合上书页心中惟剩有尊严地活着的伟大，无论处何境地，都要“话不错讲、床不错上、门槛不错踏、口袋不错摸”地坚强地活着！","力荐"
"3112","很久之前看的了，故事不太长，看的过程很顺畅，但是看完了就感觉很虚无，如果真有一个人这样，能顽强地活着吗。。。","力荐"
"3113","一个人的一生，一个时代的历史","推荐"
"3114","总觉得差了点儿什么，比如比起《黄河东流去》这样的作品，后者更广阔和平实。人物的“认命”的确无奈，但是缺少了某种超越...","推荐"
"3115","［补］大学里看过的 不知为何完全不记得情节了。。大概除了活着 其他都不重要吧…","推荐"
"3116","很朴实，很悲惨，可惜没有共鸣，也许时代不同了？","还行"
"3117","从这本书里大概能找出民族绵延至今未曾断绝的原因","力荐"
"3118","流畅凝练，内敛深厚。这风格，爱了！","力荐"
"3119","很久之前看的。活着，只是活着。","力荐"
"3120","补标","推荐"
"3121","有时候，有些人，光是活着，就花光了所有的力气啊。一声叹息。","力荐"
"3122","太惨了，全都白描，不耍花样地惨。","力荐"
"3123","活着有时候就是生命的全部，且唯一的目的。","力荐"
"3124","苦得不能再苦的人生了","推荐"
"3125","命运之所以为命运就是总在你以为顺利的时候突然一击，有时又绝处逢生，而一切总是会过去，时间带走生命，活着成为结果。","推荐"
"3126","看到儿子抽血死了才发现我小时候看过《福贵》！！！😭😭😭太苦了","力荐"
"3127","生活真难，但还不配让我认输","推荐"
"3128","活着的重量，是活着本身。","力荐"
"3129","意犹未尽~ 感觉和《到黑夜想你没办法》挺像，平铺直述的，但吸引人","力荐"
"3130","终于把这本书看了，虽然看得很悲伤，但好久没有这么顺畅地一天之内看完一本书，竟然有点小开心","力荐"
"3131","残忍的余华","力荐"
"3132","生活不易","力荐"
"3133","经典之作。","力荐"
"3134","补标","推荐"
"3135","有时候真的不为别的，只为活着，可往往这愿望却实在难实现啊。人生有太多意外，谁也不知道下个意外会是什么，也不知道这个意外会不会让你死了。珍惜现在，珍惜身边的亲人、爱人、友人，好好的活着。","力荐"
"3136","生活永远没有往好的方向发展，每次感觉到好日子的开始，都以更深的悲痛告终，但是总归要活着，人只要想活着，就能活着。","推荐"
"3137","少年去游荡，中年想掘藏，老年做和尚。","推荐"
"3138","福贵不知珍惜，父母子女妻婿孙，最后只有牛相伴。小人物只是在坚持活着。","推荐"
"3139","一个熟悉的社会。白描","力荐"
"3140","活着活着就成了历史","力荐"
"3141","朴实而心酸。每个人都是鲜活跳动的个体，撇开这一点去概括生命实在残忍。","力荐"
"3142","忘了啥时读","力荐"
"3143","读完余华的《活着》，泪目多次，福贵的一生太苦了，目睹了一个个亲人从自己身边离去，父亲、母亲、有庆、凤霞、家珍、二喜、苦根，人活着太苦了！","力荐"
"3144","重读后有点理解对这书过分卖惨的批评了…","推荐"
"3145","活着就不易","力荐"
"3146","“今天有庆、二喜耕了一亩，家珍、凤霞耕了也有七八分田，苦根还小都耕了半亩。你嘛，耕了多少我就不说了，说出来你会觉得我是要羞你。话还得说回来，你年纪大了，能耕这么些田也是尽心尽力了。” 2019年4月3日","力荐"
"3147","沉浮如光","力荐"
"3148","“今天有庆、二喜耕了一亩，家珍、凤霞耕了也有七八分田，苦根还小都耕了半亩。你嘛，耕了多少我就不说了，说出来你会觉得我是要羞你。话还得说回来，你年纪大了，能耕这么些田也是尽心尽力了。”说福贵的一生凄惨是自己年轻时一手造就的也好，说福贵简直是命犯孤星一样亲手葬送了自己生命中至亲的人也罢，从福贵赌博输完家产父亲亡故之后的幡然醒悟开始，就对他再也恨不起来。我的心情随着福贵一家的命途起起伏伏，看到他家境好转会舒心，看到有庆凤霞的逝世会很难受。直到刚刚看完了，虽然看到福贵很坦然很洒脱，但是内心依然很沉重。","力荐"
"3149","活着真痛啊……早晨睡不着继续看，正好看到有庆死的那里，泪就止不住了……家珍好像我姥姥，无论生活以何相对，都坚强地报以善良……福贵是不幸又是幸运的，他的家人都很善良，最不幸的是他的家人，从没犯过错，却早早离开……","力荐"
"3150","福贵经历了那个动荡年代所有的悲欢，从年轻时的地主少爷到中年靠双手为生的农民，他的所有亲人甚至都是他亲手埋葬。到了孑然一身的老年时期，只有一头老牛为伴，却终于了悟。正所谓结尾处的歌谣所言：“少年去游荡，中年想掘藏，老年做和尚。”","力荐"
"3151","作家的使命不是发泄，不是控诉或者揭露，他应该向人们展示高尚。这里所说的高尚不是那种单纯的美好，而是对一切事物理解之后的超然，对善与恶一视同仁，用同情的目光看待世界。显然余华做到了。人是为活着本身而活着的，而不是为活着之外的任何事物活着。生而为人，我很抱歉！","力荐"
"3152","当下的每一个人都想要自己主宰自己的命运，却多数都不得不屈服于时代和社会的洪流。近现代中国的每一次折腾运动都改变了社会的样貌，也波及到无辜群体的人生，这个故事就是真实的缩影和写照，即便在当代依然有很强的现实影射意义。所以，对广大的普通阶层而言，这不能称为生活，只能叫做活着。","推荐"
"3153","看过电影！","力荐"
"3154","人间至苦。","力荐"
"3155","大学的时候读的，非常震撼","推荐"
"3156","多年前读的，找时间二刷。","力荐"
"3157","人生悲苦啊。无数次眼泪打转。","力荐"
"3158","大一暑假在103小教室读完","力荐"
"3159","小人物努力活着过程中的悲伤","力荐"
"3160","一口气半夜读完，难受得睡不着了。期间哭了两次，","力荐"
"3161","如今有了妻子和女儿后重读《活着》，是一种残忍的过程。","力荐"
"3162","朴素的乐观主义，很好。明明看的是悲剧，但是最后却是温暖的。","力荐"
"3163","说不出什么，也哭不出来，只想干巴巴的愣在那里，喉咙滚烫","力荐"
"3164","以一个旁人听故事的角度写故事，作者文笔真的不错，一口气读完，逃逸福贵的一生和他身旁的亲人，原来那么富足挥霍无度最后活的那么卑微而心酸。人，活着真的要知足。","推荐"
"3165","活着本身就是活着的意义。这么出名的一本书，没想到是这么简单的一个故事。很惨痛的人生，不断失去，财富，家人，最后只剩下自己和一头老牛。可就算是如此苦痛，福贵在回忆这一生的时候，居然也能找到很多温馨的时刻。不谈大时代下，人是怎样被外部环境一步步引向悲剧，也不谈千百年来中国农民是怎样像一头牛一样去承受生存的压力，就谈一个男人是如何度过他的一生。故事足够简单，叙述也足够冷静。活着吧，就这样活着，不要想太多。","力荐"
